Player,Year,era,is_udfa,udfa_type,tier,rbpi_post,rbpi_pre,raw_post,raw_pre,diamond_score,is_diamond,is_star_pre,is_star_post,low_conf,low_conf_reason,actual_fantasy_pctl,pick,nfl_entry_age,breakout_age,best_dom,best_rec_ydshare,career_ypc,avg_ppa,explosion_p,best_scrim_yds,best_rush_share,recruit_stars,similar
Tyler Ervin,2016,historical,0,,7,0.6143790849673203,0.38562091503267976,27.570720035288154,10.221317827085517,-0.09268261273012345,0,0,0,0,,0.09210526315789473,119.0,22.2340862422998,21.021218343600275,0.3491105663460934,0.1158917418459403,5.308712121212121,0.0076666666666666,0.7823438822901959,1935.0,0.564299424184261,2.0,"[{'p': 'Demond Claiborne', 'y': 2026, 'sim': 61.0, 'fant': None}, {'p': 'Emmett Johnson', 'y': 2026, 'sim': 60.0, 'fant': None}, {'p': 'Darrynton Evans', 'y': 2020, 'sim': 59.0, 'fant': 0.329}, {'p': 'Justin Jackson', 'y': 2018, 'sim': 59.0, 'fant': 0.605}, {'p': 'Rasheen Ali', 'y': 2024, 'sim': 56.0, 'fant': None}, {'p': 'Justice Hill', 'y': 2019, 'sim': 56.0, 'fant': 0.289}]"
Kenneth Dixon,2016,historical,0,,7,0.6797385620915033,0.7320261437908496,29.630047409416527,10.924032022531517,0.4642572712629708,1,0,0,0,,0.6578947368421053,134.0,21.94387405886379,18.73237508555784,0.3750972317547472,0.1111640085693882,5.593008739076155,0.1693333333333333,0.5667584423847846,1684.0,0.5270833333333333,3.0,"[{'p': 'Devin Neal', 'y': 2025, 'sim': 66.0, 'fant': None}, {'p': 'Marlon Mack', 'y': 2017, 'sim': 63.0, 'fant': 0.855}, {'p': ""Ke'Shawn Vaughn"", 'y': 2020, 'sim': 61.0, 'fant': 0.399}, {'p': 'Kareem Hunt', 'y': 2017, 'sim': 61.0, 'fant': 0.974}, {'p': 'Sean Tucker', 'y': 2023, 'sim': 59.0, 'fant': 0.456}, {'p': 'Dontrell Hilliard', 'y': 2018, 'sim': 59.0, 'fant': 0.368}]"
Devontae Booker,2016,historical,0,,6,0.5228758169934641,0.11764705882352941,25.83393570793571,8.906727940588201,-0.26070071498150355,0,0,0,0,,0.6228070175438597,136.0,23.59753593429158,22.38466803559206,0.3255960483091322,0.1358974358974359,4.951785714285714,0.1375,0.5,1818.0,0.5223613595706619,,"[{'p': 'Patrick Laird', 'y': 2019, 'sim': 67.0, 'fant': 0.434}, {'p': 'Javorius Allen', 'y': 2015, 'sim': 58.0, 'fant': 0.715}, {'p': 'Eric Gray', 'y': 2023, 'sim': 57.0, 'fant': 0.246}, {'p': 'Jaleel McLaughlin', 'y': 2023, 'sim': 55.0, 'fant': 0.496}, {'p': 'Cameron Artis-Payne', 'y': 2015, 'sim': 55.0, 'fant': 0.364}, {'p': 'Dare Ogunbowale', 'y': 2017, 'sim': 54.0, 'fant': 0.377}]"
DeAndre Washington,2016,historical,0,,6,0.5620915032679739,0.5555555555555556,26.53865224750251,10.568442465656751,-0.30123864567190106,0,0,0,0,,0.49122807017543857,143.0,22.855578370978783,21.642710472279266,0.2335488878796706,0.0778542606218846,5.63801652892562,0.1586666666666666,0.3506389783233019,1877.0,0.5433526011560693,4.0,"[{'p': 'Blake Corum', 'y': 2024, 'sim': 66.0, 'fant': None}, {'p': 'Khalil Herbert', 'y': 2021, 'sim': 61.0, 'fant': 0.675}, {'p': 'Matthew Dayes', 'y': 2017, 'sim': 60.0, 'fant': 0.092}, {'p': 'Corey Kiner', 'y': 2025, 'sim': 59.0, 'fant': None}, {'p': 'Jarquez Hunter', 'y': 2025, 'sim': 59.0, 'fant': None}, {'p': 'Tahj Brooks', 'y': 2025, 'sim': 59.0, 'fant': None}]"
Paul Perkins,2016,historical,0,,6,0.5751633986928104,0.7124183006535948,26.68987949505346,10.867701132747364,0.28263571939396914,0,0,0,0,,0.35964912280701755,149.0,21.12525667351129,18.91307323750856,0.2984904104092203,0.1451692005885237,5.616747181964573,0.1603333333333333,0.4235369769550156,1773.0,0.5325842696629214,3.0,"[{'p': 'Sean Tucker', 'y': 2023, 'sim': 69.0, 'fant': 0.456}, {'p': 'Devin Neal', 'y': 2025, 'sim': 65.0, 'fant': None}, {'p': 'Jason Huntley', 'y': 2020, 'sim': 63.0, 'fant': 0.092}, {'p': 'Jarquez Hunter', 'y': 2025, 'sim': 60.0, 'fant': None}, {'p': 'Lew Nichols', 'y': 2023, 'sim': 59.0, 'fant': 0.092}, {'p': 'Kenneth Dixon', 'y': 2016, 'sim': 58.0, 'fant': 0.658}]"
Jordan Howard,2016,historical,0,,4,0.3660130718954248,0.16993464052287582,23.23583943634997,9.547834120326026,0.31315184902522425,0,0,0,0,,0.8596491228070176,150.0,21.163586584531146,19.95071868583162,0.3188867095147195,0.0321955003878976,5.689335394126739,0.2026666666666667,0.534870081666789,1659.0,0.5041186161449753,2.0,"[{'p': ""D'Onta Foreman"", 'y': 2017, 'sim': 71.0, 'fant': 0.386}, {'p': 'Tyler Allgeier', 'y': 2022, 'sim': 64.0, 'fant': 0.662}, {'p': 'Elijah Hood', 'y': 2017, 'sim': 63.0, 'fant': 0.092}, {'p': 'Alexander Mattison', 'y': 2019, 'sim': 60.0, 'fant': 0.588}, {'p': 'David Cobb', 'y': 2015, 'sim': 58.0, 'fant': 0.276}, {'p': 'Benny Snell Jr.', 'y': 2019, 'sim': 57.0, 'fant': 0.412}]"
Wendell Smallwood,2016,historical,0,,6,0.5686274509803921,0.6339869281045751,26.616373848925612,10.716794529618152,-0.09061781156861949,0,0,0,0,,0.5921052631578947,153.0,21.94661190965092,21.73305954825462,0.222512325467615,0.079107012860956,5.792941176470588,0.221,0.4717265025067458,1679.0,0.3882544861337683,,"[{'p': 'Jerome Ford', 'y': 2022, 'sim': 68.0, 'fant': 0.754}, {'p': 'Boston Scott', 'y': 2018, 'sim': 65.0, 'fant': 0.798}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 59.0, 'fant': 0.649}, {'p': 'Joshua Kelley', 'y': 2020, 'sim': 59.0, 'fant': 0.461}, {'p': 'Mike Boone', 'y': 2018, 'sim': 59.0, 'fant': 0.535}, {'p': 'Rahsul Faison', 'y': 2026, 'sim': 57.0, 'fant': None}]"
Jonathan Williams,2016,historical,0,,5,0.41830065359477125,0.5228758169934641,24.08562808844298,10.53705255130632,0.03483932718799867,0,0,0,0,,0.4649122807017544,156.0,21.911019849418206,19.698836413415467,0.2636453201970443,0.0574903261470425,5.716748768472907,0.134,0.2677165354330709,1255.0,0.3767857142857143,4.0,"[{'p': ""La'Mical Perine"", 'y': 2020, 'sim': 66.0, 'fant': 0.469}, {'p': 'Ryquell Armstead', 'y': 2019, 'sim': 63.0, 'fant': 0.316}, {'p': 'Keaontay Ingram', 'y': 2022, 'sim': 62.0, 'fant': 0.211}, {'p': 'Corey Clement', 'y': 2017, 'sim': 61.0, 'fant': 0.553}, {'p': 'DeeJay Dallas', 'y': 2020, 'sim': 61.0, 'fant': 0.5}, {'p': 'Kylin Hill', 'y': 2021, 'sim': 60.0, 'fant': 0.189}]"
Alex Collins,2016,historical,0,,3,0.2679738562091503,0.20915032679738563,21.288754509753165,9.704207420717687,0.20422569652720207,0,0,0,0,,0.7675438596491229,171.0,21.349760438056126,19.137577002053387,0.2988582014682541,0.0353535353535353,5.568421052631579,0.1136666666666666,0.1375488790485211,1672.0,0.5355731225296443,4.0,"[{'p': 'Corey Clement', 'y': 2017, 'sim': 74.0, 'fant': 0.553}, {'p': 'Benny Snell Jr.', 'y': 2019, 'sim': 62.0, 'fant': 0.412}, {'p': 'Larry Rountree', 'y': 2021, 'sim': 60.0, 'fant': 0.215}, {'p': 'Jonathan Williams', 'y': 2016, 'sim': 59.0, 'fant': 0.465}, {'p': 'David Montgomery', 'y': 2019, 'sim': 58.0, 'fant': 0.921}, {'p': 'Ryquell Armstead', 'y': 2019, 'sim': 56.0, 'fant': 0.316}]"
Keenan Reynolds,2016,historical,0,,3,0.29411764705882354,0.22875816993464052,21.774540502517315,9.798075064195231,0.28141757780295057,0,0,0,0,,0.09210526315789473,182.0,22.050650239561943,18.83915126625599,0.3926840633737185,0.03671875,4.66632548618219,0.2303333333333333,0.4064690346902229,1420.0,0.3926701570680628,,"[{'p': 'Demond Claiborne', 'y': 2026, 'sim': 62.0, 'fant': None}, {'p': 'Robert Henry Jr.', 'y': 2026, 'sim': 58.0, 'fant': None}, {'p': 'Salvon Ahmed', 'y': 2020, 'sim': 57.0, 'fant': 0.596}, {'p': 'Kyren Williams', 'y': 2022, 'sim': 57.0, 'fant': 0.961}, {'p': 'Jaden Shirden', 'y': 2024, 'sim': 57.0, 'fant': None}, {'p': ""De'Von Achane"", 'y': 2023, 'sim': 56.0, 'fant': 0.956}]"
Kelvin Taylor,2016,historical,0,,1,0.08496732026143791,0.1830065359477124,18.448160916946346,9.634801185478658,-0.602374199015758,0,0,0,0,,0.09210526315789473,211.0,22.258726899383984,20.046543463381244,0.2921963276836158,0.051741979993101,4.337448559670782,0.0123333333333333,0.1373718178478379,1185.0,0.5169660678642715,5.0,"[{'p': 'Jordan Scarlett', 'y': 2019, 'sim': 62.0, 'fant': 0.092}, {'p': 'Larry Rountree', 'y': 2021, 'sim': 61.0, 'fant': 0.215}, {'p': 'Corey Kiner', 'y': 2025, 'sim': 57.0, 'fant': None}, {'p': 'Mark Walton', 'y': 2018, 'sim': 57.0, 'fant': 0.092}, {'p': 'SaRodorick Thompson', 'y': 2023, 'sim': 56.0, 'fant': 0.092}, {'p': 'Jermar Jefferson', 'y': 2021, 'sim': 55.0, 'fant': 0.513}]"
Darius Jackson,2016,historical,0,,3,0.28104575163398693,0.37254901960784315,21.36035535261325,10.204526066103906,-0.2339622990975351,0,0,0,1,no athletic testing at all,0.09210526315789473,216.0,22.083504449007528,21.869952087611225,0.3497296244529477,0.0748324646314222,4.976973684210527,0.0493333333333333,,1279.0,0.5012048192771085,,"[{'p': 'Gus Edwards', 'y': 2018, 'sim': 69.0, 'fant': 0.632}, {'p': 'Joshua Kelley', 'y': 2020, 'sim': 67.0, 'fant': 0.461}, {'p': 'Jerome Ford', 'y': 2022, 'sim': 65.0, 'fant': 0.754}, {'p': 'Patrick Laird', 'y': 2019, 'sim': 62.0, 'fant': 0.434}, {'p': 'Jordan Mason', 'y': 2022, 'sim': 62.0, 'fant': 0.583}, {'p': 'Kylin Hill', 'y': 2021, 'sim': 61.0, 'fant': 0.189}]"
Dwayne Washington,2016,historical,0,,4,0.35294117647058826,0.6405228758169934,23.151451864463024,10.72907836675515,0.30752511346074046,0,0,0,0,,0.34210526315789475,236.0,21.689253935660503,20.476386036960985,0.1792380081035158,0.1012861736334405,5.800884955752212,,0.8312158294262805,788.0,0.2225969645868465,,"[{'p': 'Rico Dowdle', 'y': 2020, 'sim': 60.0, 'fant': 0.667}, {'p': 'Trey Benson', 'y': 2024, 'sim': 60.0, 'fant': None}, {'p': 'Isaac Guerendo', 'y': 2024, 'sim': 60.0, 'fant': None}, {'p': 'Rodney Anderson', 'y': 2019, 'sim': 59.0, 'fant': 0.092}, {'p': 'Bo Scarbrough', 'y': 2018, 'sim': 58.0, 'fant': 0.575}, {'p': 'Raheim Sanders', 'y': 2025, 'sim': 58.0, 'fant': None}]"
Daniel Lasco,2016,historical,0,,4,0.30718954248366015,0.19607843137254902,21.94768025431135,9.66985368693128,-0.11532178207860855,0,0,0,0,,0.09210526315789473,237.0,23.227926078028748,22.015058179329227,0.251525953490657,0.0912820512820512,5.379310344827586,0.1586666666666666,0.8943100862392201,1471.0,0.4827586206896552,,"[{'p': 'Roman Hemby', 'y': 2026, 'sim': 61.0, 'fant': None}, {'p': 'DJ Giddens', 'y': 2025, 'sim': 59.0, 'fant': None}, {'p': 'Raheim Sanders', 'y': 2025, 'sim': 59.0, 'fant': None}, {'p': 'Jordan Wilkins', 'y': 2018, 'sim': 58.0, 'fant': 0.382}, {'p': 'Joe Williams', 'y': 2017, 'sim': 57.0, 'fant': 0.092}, {'p': 'Chris Evans', 'y': 2021, 'sim': 57.0, 'fant': 0.355}]"
Keith Marshall,2016,historical,0,,3,0.21568627450980393,0.20261437908496732,20.53067213924106,9.69846718205876,-0.2811024334617815,0,0,0,0,,0.09210526315789473,242.0,21.87268993839836,18.6611909650924,0.1705139604517198,0.0304610318331503,5.450592885375494,,0.558531746031746,850.0,0.4020618556701031,,"[{'p': 'Ryquell Armstead', 'y': 2019, 'sim': 64.0, 'fant': 0.316}, {'p': 'Keaontay Ingram', 'y': 2022, 'sim': 64.0, 'fant': 0.211}, {'p': 'Jordan Mason', 'y': 2022, 'sim': 61.0, 'fant': 0.583}, {'p': 'Rico Dowdle', 'y': 2020, 'sim': 60.0, 'fant': 0.667}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 59.0, 'fant': 0.649}, {'p': 'Jase McClellan', 'y': 2024, 'sim': 58.0, 'fant': None}]"
Zac Brooks,2016,historical,0,,1,0.05228758169934641,0.0457516339869281,17.83389823252923,7.824893668216375,-0.7770457514321782,0,0,0,0,,0.09210526315789473,247.0,22.91307323750856,99.0,0.0585699811353496,0.0258403841756231,5.208695652173913,0.264,0.6322807703444784,347.0,0.0902255639097744,4.0,"[{'p': 'Raheem Mostert', 'y': 2015, 'sim': 64.0, 'fant': 0.522}, {'p': 'Jadarian Price', 'y': 2026, 'sim': 59.0, 'fant': None}, {'p': 'Zach Evans', 'y': 2023, 'sim': 58.0, 'fant': 0.184}, {'p': 'James Cook', 'y': 2022, 'sim': 57.0, 'fant': 0.895}, {'p': ""Le'Veon Moss"", 'y': 2026, 'sim': 57.0, 'fant': None}, {'p': 'Kenyan Drake', 'y': 2016, 'sim': 57.0, 'fant': 0.785}]"
Leonard Fournette,2017,historical,0,,10,0.9738562091503268,0.7189542483660131,73.54277626856509,10.878794646722575,0.8104363429586453,0,0,1,0,,0.9385964912280702,4.0,21.95482546201232,19.73990417522245,0.4442701648396391,0.1168591224018475,6.217532467532467,0.1993333333333333,0.4813851393575803,2206.0,0.6048387096774194,5.0,"[{'p': 'Royce Freeman', 'y': 2018, 'sim': 64.0, 'fant': 0.627}, {'p': 'Nick Chubb', 'y': 2018, 'sim': 62.0, 'fant': 0.925}, {'p': 'Saquon Barkley', 'y': 2018, 'sim': 61.0, 'fant': 0.987}, {'p': 'David Cobb', 'y': 2015, 'sim': 61.0, 'fant': 0.276}, {'p': 'AJ Dillon', 'y': 2020, 'sim': 60.0, 'fant': 0.741}, {'p': 'Jonathan Taylor', 'y': 2020, 'sim': 59.0, 'fant': 0.965}]"
Christian McCaffrey,2017,historical,0,,10,0.9934640522875817,0.9281045751633987,74.55398378645698,11.147270657186684,0.7153793677596874,0,1,1,0,,1.0,8.0,20.56947296372348,19.353867214236825,0.4279253260287024,0.2175379426644182,6.205696202531645,0.334,0.5857873137758607,2664.0,0.5626043405676127,,"[{'p': 'Paul Perkins', 'y': 2016, 'sim': 56.0, 'fant': 0.36}, {'p': 'Dalvin Cook', 'y': 2017, 'sim': 54.0, 'fant': 0.947}, {'p': 'Evan Hull', 'y': 2023, 'sim': 53.0, 'fant': 0.193}, {'p': 'Jahmyr Gibbs', 'y': 2023, 'sim': 53.0, 'fant': 0.982}, {'p': 'Aaron Jones', 'y': 2017, 'sim': 53.0, 'fant': 0.934}, {'p': 'LeQuint Allen', 'y': 2025, 'sim': 53.0, 'fant': None}]"
Dalvin Cook,2017,historical,0,,10,0.9084967320261438,0.934640522875817,52.45235346402452,11.149148250976893,0.650183738773642,1,1,1,0,,0.9473684210526315,41.0,21.39630390143737,19.1813826146475,0.3792264552453856,0.1421497232741042,6.497816593886463,0.2283333333333333,0.2861470398156153,2253.0,0.5669291338582677,5.0,"[{'p': 'Paul Perkins', 'y': 2016, 'sim': 60.0, 'fant': 0.36}, {'p': 'Tevin Coleman', 'y': 2015, 'sim': 56.0, 'fant': 0.838}, {'p': 'Bijan Robinson', 'y': 2023, 'sim': 55.0, 'fant': 0.978}, {'p': 'Devin Neal', 'y': 2025, 'sim': 55.0, 'fant': None}, {'p': 'Kareem Hunt', 'y': 2017, 'sim': 54.0, 'fant': 0.974}, {'p': 'Jaleel McLaughlin', 'y': 2023, 'sim': 54.0, 'fant': 0.496}]"
Joe Mixon,2017,historical,0,,10,0.9019607843137255,0.9477124183006536,48.118986593959896,11.180878103933662,0.5210225863328304,1,1,1,0,,0.9122807017543859,48.0,20.44079397672827,19.225188227241617,0.2278605656904272,0.1298575911175476,6.756666666666667,0.3325,0.5760007443973084,1812.0,0.3315602836879432,,"[{'p': 'Zach Charbonnet', 'y': 2023, 'sim': 62.0, 'fant': 0.759}, {'p': 'Ezekiel Elliott', 'y': 2016, 'sim': 61.0, 'fant': 0.991}, {'p': 'Nicholas Singleton', 'y': 2026, 'sim': 60.0, 'fant': None}, {'p': 'Karlos Williams', 'y': 2015, 'sim': 58.0, 'fant': 0.776}, {'p': 'Jonathon Brooks', 'y': 2024, 'sim': 57.0, 'fant': None}, {'p': 'Isaiah Davis', 'y': 2024, 'sim': 56.0, 'fant': None}]"
Alvin Kamara,2017,historical,0,,9,0.8300653594771242,0.7581699346405228,39.93907904519726,10.948218504962053,0.3809239146014591,0,0,0,0,,0.9956140350877193,67.0,21.440109514031484,20.22450376454483,0.1954742748098305,0.1264516129032258,6.161904761904762,0.2985,0.7546245510633485,989.0,0.201171875,,"[{'p': 'Javonte Williams', 'y': 2021, 'sim': 57.0, 'fant': 0.794}, {'p': 'Ty Johnson', 'y': 2019, 'sim': 56.0, 'fant': 0.561}, {'p': 'Michael Wiley', 'y': 2024, 'sim': 53.0, 'fant': None}, {'p': 'Jason Huntley', 'y': 2020, 'sim': 53.0, 'fant': 0.092}, {'p': 'Dameon Pierce', 'y': 2022, 'sim': 52.0, 'fant': 0.706}, {'p': 'Mike Boone', 'y': 2018, 'sim': 52.0, 'fant': 0.535}]"
Kareem Hunt,2017,historical,0,,9,0.8169934640522876,1.0,39.661135142337756,11.378319506201247,0.1663423481751495,0,1,0,0,,0.9736842105263158,86.0,21.4072553045859,18.19301848049281,0.2660212115917165,0.0960438512869399,6.323529411764706,0.2385,0.4168744144585233,1878.0,0.5198412698412699,3.0,"[{'p': 'Devin Neal', 'y': 2025, 'sim': 65.0, 'fant': None}, {'p': 'J.K. Dobbins', 'y': 2020, 'sim': 62.0, 'fant': 0.75}, {'p': 'Kenneth Dixon', 'y': 2016, 'sim': 61.0, 'fant': 0.658}, {'p': 'Kylin Hill', 'y': 2021, 'sim': 57.0, 'fant': 0.189}, {'p': 'Paul Perkins', 'y': 2016, 'sim': 56.0, 'fant': 0.36}, {'p': 'Matt Breida', 'y': 2017, 'sim': 56.0, 'fant': 0.728}]"
D'Onta Foreman,2017,historical,0,,8,0.7189542483660131,0.28104575163398693,30.97179459458161,9.965368942155067,0.5259890084663201,1,0,0,0,,0.38596491228070173,89.0,20.689938398357288,19.47433264887064,0.3334491911021233,0.0364464692482915,6.412442396313364,0.16,0.5614704928412874,2103.0,0.5502555366269165,3.0,"[{'p': 'Jordan Howard', 'y': 2016, 'sim': 74.0, 'fant': 0.86}, {'p': 'Elijah Hood', 'y': 2017, 'sim': 65.0, 'fant': 0.092}, {'p': 'Ezekiel Elliott', 'y': 2016, 'sim': 63.0, 'fant': 0.991}, {'p': 'Braelon Allen', 'y': 2024, 'sim': 62.0, 'fant': None}, {'p': 'Derrius Guice', 'y': 2018, 'sim': 62.0, 'fant': 0.781}, {'p': 'Tyler Allgeier', 'y': 2022, 'sim': 61.0, 'fant': 0.662}]"
James Conner,2017,historical,0,,8,0.7843137254901961,0.954248366013072,36.08933786823583,11.182109433487891,0.3459139485356036,0,1,0,0,,0.9429824561403509,105.0,21.661875427789184,18.4476386036961,0.4106267507002801,0.1047883414295628,5.588323353293413,0.277,0.1723570280298984,1835.0,0.5008403361344538,,"[{'p': 'Qadree Ollison', 'y': 2019, 'sim': 66.0, 'fant': 0.346}, {'p': 'Braelon Allen', 'y': 2024, 'sim': 63.0, 'fant': None}, {'p': 'Ollie Gordon', 'y': 2025, 'sim': 61.0, 'fant': None}, {'p': 'Ezekiel Elliott', 'y': 2016, 'sim': 59.0, 'fant': 0.991}, {'p': 'Kaleb Johnson', 'y': 2025, 'sim': 59.0, 'fant': None}, {'p': 'Royce Freeman', 'y': 2018, 'sim': 58.0, 'fant': 0.627}]"
Samaje Perine,2017,historical,0,,7,0.6209150326797386,0.39869281045751637,27.779782769122377,10.266614418983817,0.5026571632284201,1,0,0,0,,0.40350877192982454,114.0,21.295003422313485,19.08008213552361,0.3347312735467367,0.0408163265306122,6.017518248175183,0.2326666666666666,0.2832932298751912,1821.0,0.4747292418772563,4.0,"[{'p': 'Elijah Hood', 'y': 2017, 'sim': 68.0, 'fant': 0.092}, {'p': 'Benny Snell Jr.', 'y': 2019, 'sim': 67.0, 'fant': 0.412}, {'p': 'Derrius Guice', 'y': 2018, 'sim': 64.0, 'fant': 0.781}, {'p': ""D'Onta Foreman"", 'y': 2017, 'sim': 60.0, 'fant': 0.386}, {'p': 'Jordan Howard', 'y': 2016, 'sim': 60.0, 'fant': 0.86}, {'p': 'Tyler Allgeier', 'y': 2022, 'sim': 59.0, 'fant': 0.662}]"
Tarik Cohen,2017,historical,0,,7,0.6601307189542484,0.49019607843137253,28.314021178765437,10.500100017950526,-0.2467721627991571,0,0,0,1,no reliable college production data (thin CFBD team-season),0.8289473684210527,119.0,21.43737166324436,99.0,,,5.069767441860465,0.207,0.2076509547876763,274.0,0.4411764705882353,,"[{'p': 'Khalfani Muhammad', 'y': 2017, 'sim': 60.0, 'fant': 0.092}, {'p': 'Marcus Murphy', 'y': 2015, 'sim': 58.0, 'fant': 0.092}, {'p': 'Raymond Calais', 'y': 2020, 'sim': 57.0, 'fant': 0.092}, {'p': 'T.J. Logan', 'y': 2017, 'sim': 56.0, 'fant': 0.202}, {'p': ""De'Von Achane"", 'y': 2023, 'sim': 56.0, 'fant': 0.956}, {'p': 'Jaden Shirden', 'y': 2024, 'sim': 56.0, 'fant': None}]"
Joe Williams,2017,historical,0,,5,0.46405228758169936,0.0718954248366013,25.1541464133467,8.555135084895394,-0.25834408691155086,0,0,0,0,,0.09210526315789473,121.0,23.326488706365502,23.1129363449692,0.249317796297662,0.0379836705715299,6.0,0.1185,0.7218001847565197,1514.0,0.3535353535353535,3.0,"[{'p': 'Dexter Williams', 'y': 2019, 'sim': 64.0, 'fant': 0.092}, {'p': 'Boston Scott', 'y': 2018, 'sim': 60.0, 'fant': 0.798}, {'p': 'Jordan Mason', 'y': 2022, 'sim': 60.0, 'fant': 0.583}, {'p': 'Wendell Smallwood', 'y': 2016, 'sim': 60.0, 'fant': 0.592}, {'p': 'Chris Evans', 'y': 2021, 'sim': 60.0, 'fant': 0.355}, {'p': 'Gus Edwards', 'y': 2018, 'sim': 59.0, 'fant': 0.632}]"
Donnel Pumphrey,2017,historical,0,,7,0.6993464052287581,0.8888888888888888,29.871012880352254,11.059484552411128,0.2963151639409946,0,0,0,0,,0.09210526315789473,132.0,22.072553045859,18.858316221765914,0.4749951352403191,0.2092555331991951,6.048158640226629,0.19675,0.2016781304540789,2364.0,0.5610932475884244,,"[{'p': 'Desmond Reid', 'y': 2026, 'sim': 65.0, 'fant': None}, {'p': 'Malcolm Perry', 'y': 2020, 'sim': 64.0, 'fant': 0.281}, {'p': 'Phillip Lindsay', 'y': 2018, 'sim': 60.0, 'fant': 0.851}, {'p': 'Demetric Felton', 'y': 2021, 'sim': 59.0, 'fant': 0.259}, {'p': ""De'Von Achane"", 'y': 2023, 'sim': 59.0, 'fant': 0.956}, {'p': 'Deuce Vaughn', 'y': 2023, 'sim': 58.0, 'fant': 0.254}]"
Jamaal Williams,2017,historical,0,,8,0.738562091503268,0.9019607843137255,31.389914259624774,11.098380614889543,-0.2609393671869509,0,1,0,0,,0.7368421052631579,134.0,21.749486652977414,17.53593429158111,0.2790630770465919,0.0980087118855009,5.373278236914601,0.123,0.3356342251295723,1455.0,0.4382022471910112,,"[{'p': 'Tank Bigsby', 'y': 2023, 'sim': 64.0, 'fant': 0.487}, {'p': 'Devin Neal', 'y': 2025, 'sim': 62.0, 'fant': None}, {'p': 'Isaiah Spiller', 'y': 2022, 'sim': 60.0, 'fant': 0.206}, {'p': 'Nicholas Singleton', 'y': 2026, 'sim': 59.0, 'fant': None}, {'p': 'Michael Wiley', 'y': 2024, 'sim': 57.0, 'fant': None}, {'p': 'Paul Perkins', 'y': 2016, 'sim': 56.0, 'fant': 0.36}]"
Wayne Gallman,2017,historical,0,,4,0.37254901960784315,0.24183006535947713,23.274704233642687,9.85457866650395,-0.49635090704993745,0,0,0,0,,0.543859649122807,140.0,22.25325119780972,21.037645448323065,0.2134616353468688,0.0487079807912188,5.072485207100592,0.102,0.2557534991321677,1740.0,0.4268476621417797,,"[{'p': 'Tyrion Davis-Price', 'y': 2022, 'sim': 60.0, 'fant': 0.219}, {'p': 'Jordan Wilkins', 'y': 2018, 'sim': 59.0, 'fant': 0.382}, {'p': 'Isaiah Davis', 'y': 2024, 'sim': 59.0, 'fant': None}, {'p': 'Dillon Johnson', 'y': 2024, 'sim': 59.0, 'fant': None}, {'p': 'Ryquell Armstead', 'y': 2019, 'sim': 58.0, 'fant': 0.316}, {'p': 'Rahsul Faison', 'y': 2026, 'sim': 58.0, 'fant': None}]"
